game_date,game_id,home_team,away_team,home_win_proba,sim_home_win
2022-12-07,22200370,MIN,IND,0.6988963819200085,1
2022-12-07,22200371,NOP,DET,0.8745106407419468,1
2022-12-07,22200372,UTA,GSW,0.540636857011932,1
2022-12-07,22200373,PHX,BOS,0.41983877132981856,1
2022-12-08,22200374,MIA,LAC,0.6660740379409662,0
2022-12-08,22200375,SAS,HOU,0.5829222958317409,1
2022-12-08,22200376,POR,DEN,0.39109818878397035,1
2022-12-09,22200377,CHA,NYK,0.4480168970845434,0
2022-12-09,22200378,IND,WAS,0.4862984817329922,1
2022-12-09,22200379,ORL,TOR,0.27858370911783314,0
2022-12-09,22200380,BKN,ATL,0.5216487318241726,1
2022-12-09,22200381,CLE,SAC,0.5970854330364466,1
2022-12-09,22200382,PHI,LAL,0.7329643622241615,1
2022-12-09,22200383,MEM,DET,0.8523466398227088,1
2022-12-09,22200384,NOP,PHX,0.5447747801191261,0
2022-12-09,22200385,UTA,MIN,0.5667122367945998,0
2022-12-09,22200386,DAL,MIL,0.5244736454000294,0
2022-12-10,22200387,MIA,SAS,0.77940070092058,1
2022-12-10,22200388,IND,BKN,0.439826765921274,1
2022-12-10,22200389,WAS,LAC,0.4183705027793726,0
2022-12-10,22200390,CLE,OKC,0.5769601512952185,0
2022-12-10,22200391,CHI,DAL,0.42931780490813454,0
2022-12-10,22200392,GSW,BOS,0.3100600192874135,0
2022-12-10,22200393,DEN,UTA,0.6557555203726191,1
2022-12-10,22200394,POR,MIN,0.44627810676247875,0
2022-12-11,22200395,NOP,PHX,0.5349599528788522,1
2022-12-11,22200396,DET,LAL,0.44239801984874894,0
2022-12-11,22200397,NYK,SAC,0.5630057112949985,0
2022-12-11,22200398,ORL,TOR,0.28640228737192525,0
2022-12-11,22200399,PHI,CHA,0.7104980964102929,0
2022-12-11,22200400,ATL,CHI,0.6583559236545918,0
2022-12-11,22200401,HOU,MIL,0.19593051663789948,1
2022-12-12,22200402,IND,MIA,0.4188048935732703,0
2022-12-12,22200403,WAS,BKN,0.4630539388281936,0
2022-12-12,22200404,MEM,ATL,0.786271043499167,0
2022-12-12,22200405,DAL,OKC,0.7755781531838442,1
2022-12-12,22200406,SAS,CLE,0.37711175406109365,0
2022-12-12,22200407,POR,MIN,0.4213109792742629,1
2022-12-12,22200408,LAC,BOS,0.2947462125075275,1
2022-12-13,22200409,PHI,SAC,0.6670782237253082,0
2022-12-13,22200410,MIL,GSW,0.6307645942497851,1
2022-12-13,22200411,HOU,PHX,0.23521552993969777,0
2022-12-13,22200412,UTA,NOP,0.4578524684386366,0
2022-12-13,22200413,LAL,BOS,0.3023841634058314,0
2022-12-14,22200414,CHA,DET,0.6726928737640893,1
2022-12-14,22200415,IND,GSW,0.4481536073830891,0
2022-12-14,22200416,ORL,ATL,0.3752882643362666,0
2022-12-14,22200417,TOR,SAC,0.7388729456611969,1
2022-12-14,22200418,CHI,NYK,0.47589981735125214,1
2022-12-14,22200419,OKC,MIA,0.37534323716293416,0
2022-12-14,22200420,SAS,POR,0.4006236505810984,0
2022-12-14,22200421,DAL,CLE,0.6724607184507018,0
2022-12-14,22200422,DEN,WAS,0.7098488151295809,0
2022-12-14,22200423,LAC,MIN,0.5255378043437025,1
2022-12-15,22200424,HOU,MIA,0.4078107204228694,0
2022-12-15,22200425,MEM,MIL,0.5430736817429808,1
2022-12-15,22200426,UTA,NOP,0.4839784557527271,0
2022-12-15,22200427,LAC,PHX,0.3915836835061073,0
2022-12-16,22200428,CHA,ATL,0.4819059290504859,0
2022-12-16,22200429,DET,SAC,0.3787478439244441,1
2022-12-16,22200430,BOS,ORL,0.8491024992279304,1
2022-12-16,22200431,CLE,IND,0.6527425612910505,1
